photo_id,business_id
244833,206
277143,206
346979,206
299779,206
455271,206
56057,206
165416,206
241560,206
296945,206
158726,206
19885,206
428621,206
89439,206
146703,206
343403,206
379435,206
89581,206
277738,206
364029,206
53078,206
133581,206
40207,206
150918,206
46298,206
54138,206
275994,206
28875,206
72336,206
3098,206
84087,206
52285,206
102601,206
457912,206
70361,206
240082,206
190087,206
52922,206
163317,206
269133,206
260909,206
179439,206
391588,206
291655,206
298065,206
282515,206
164901,206
87041,206
342249,206
236750,206
108079,206
424946,206
99655,206
224909,206
213153,206
382766,206
144501,206
345208,213
212759,213
241522,213
169391,213
449860,213
178765,213
158324,213
313400,213
410461,213
104401,213
99564,213
445083,213
431217,213
40511,213
186489,213
367474,213
288986,213
430349,213
135233,213
369759,213
343256,213
345885,213
223299,213
332421,213
241553,213
91256,213
242426,213
176905,216
146384,216
105155,216
215061,216
16158,216
77,216
88480,216
361552,216
70236,216
332749,216
207789,216
265969,216
33735,216
123597,216
106927,216
112263,216
407807,216
388530,216
342224,216
470169,216
174206,216
209165,216
134178,216
194652,216
214226,216
143887,216
146995,216
176350,216
144310,216
211883,216
170393,216
24162,216
435439,216
458747,216
8169,216
201235,220
181661,220
105317,220
417399,220
324281,220
354915,220
98880,220
127582,220
427742,220
456593,220
434763,220
371418,220
9905,220
338374,220
135539,220
468054,220
340380,220
78135,220
420917,220
331327,220
451253,220
379047,220
183568,220
68932,220
152461,220
130980,220
103330,220
361923,220
470331,221
88465,221
413896,221
170493,221
396044,221
88974,221
399554,221
450085,221
26556,221
28898,221
312000,221
158524,221
155741,221
175119,221
286118,221
188517,221
58603,221
238235,221
353633,221
305142,221
102563,221
152680,221
108972,221
416384,221
227272,221
259096,221
71934,221
125709,221
471353,221
194245,221
287504,221
261313,221
349008,221
173871,221
16136,221
307927,221
275484,221
369465,221
64427,221
293262,221
84028,221
424040,221
19016,221
381178,221
125532,221
362723,221
196891,221
398824,221
418248,221
165909,221
402591,221
225600,221
151667,221
121442,221
250917,221
193479,221
169465,221
48376,221
310899,221
442602,221
369404,221
449839,221
16705,221
263532,221
38280,221
220518,221
65316,221
406429,221
417728,221
139994,221
362378,221
65631,221
301299,221
162149,221
61547,221
129555,221
48198,221
303903,221
92829,221
435352,221
349363,221
445415,221
258031,221
196715,221
57530,221
185955,221
86396,221
274382,221
408039,221
257625,221
92702,221
453276,221
126053,221
305088,221
116260,221
219753,221
284852,221
229663,221
142863,221
399817,221
61993,221
280969,221
171988,221
67902,221
175068,221
153820,221
432817,221
396895,221
300300,221
155849,221
356502,221
215424,221
334776,221
20486,221
134150,221
57165,221
266079,221
237774,221
325240,221
412879,221
286778,221
51450,221
459582,221
410425,221
167751,221
47380,221
146773,221
23183,221
207587,221
272086,221
265358,221
6646,221
322548,221
359574,221
253930,221
460501,221
245914,221
419624,221
22549,221
343935,221
153804,221
468383,221
75752,221
395540,221
92606,221
19962,221
286225,221
406558,221
290609,221
21539,221
349051,221
423298,221
78625,221
205043,221
10146,221
100910,221
163724,221
248709,221
298754,221
320005,221
208316,221
222577,221
253840,221
189555,221
439590,221
433140,221
470125,221
145881,221
194163,221
417556,221
437040,221
415353,221
214645,221
89609,221
443033,221
213497,221
186353,221
454353,221
153794,221
364099,221
317873,221
425055,221
281255,221
394689,221
451873,221
238194,221
288110,221
197613,221
301782,221
207755,222
358708,222
310102,222
151372,222
123373,222
130213,222
168053,222
165512,222
195110,222
95156,222
250199,222
443666,222
100377,222
40097,222
129920,222
453822,222
102778,222
365273,222
462704,222
333859,222
287008,222
7135,222
259636,222
83954,222
279861,222
356284,222
94517,222
163252,222
231825,222
310940,222
137661,222
376201,222
397720,222
145399,222
302179,222
4830,222
129768,222
85358,222
167421,222
13633,222
370718,222
344295,222
366478,222
300568,222
314324,222
133189,222
207975,222
91307,222
91668,222
302701,222
398880,222
118661,222
322589,222
71918,222
115848,222
161696,222
358500,222
53751,222
436329,222
279306,222
8954,222
329866,222
41976,222
230152,222
229984,222
12474,222
128557,222
418790,222
222547,222
412625,222
384885,222
431804,222
66986,222
306017,222
247569,222
23519,222
302265,222
460541,222
364135,222
1863,222
157252,222
409493,222
3276,222
400020,222
459353,222
365797,222
306,222
1153,222
161625,222
346144,222
89173,222
268726,222
331984,222
467723,222
279171,222
3350,222
352915,222
400766,222
440287,222
381630,222
54154,222
356441,222
315666,222
102773,222
316784,222
286791,222
250673,222
14344,222
117349,222
402397,222
259531,222
16593,222
295335,222
180164,222
335708,222
151161,222
123368,222
379847,222
160279,222
142106,222
169286,222
160502,222
182813,222
41636,222
253777,222
22873,225
315085,225
64778,225
386401,225
266011,225
50219,225
419529,225
221190,225
246434,225
259567,225
243145,225
170207,225
42699,225
406729,225
96157,225
395435,225
373249,225
86009,225
308457,225
439921,225
305661,225
297628,225
4588,225
418513,225
241117,225
120338,225
411032,225
5208,225
439421,225
275510,225
412332,225
198486,225
57639,225
95113,225
210316,225
119525,225
344870,225
27121,226
269288,226
50201,226
92662,226
253331,226
211925,226
464395,226
251327,226
334073,226
162380,226
54937,226
333121,226
169183,226
226784,226
357631,226
144270,226
397537,226
330319,226
99713,226
193240,226
177300,226
141345,226
406929,226
182629,226
111850,226
456460,226
98730,226
164811,226
190898,226
140420,226
45784,226
405488,226
431806,226
243246,226
174132,226
73870,226
283859,226
190039,226
149820,226
231222,226
328605,226
248305,226
32893,226
275355,227
160728,227
374825,227
238162,227
334799,227
172005,227
30909,227
123545,227
278189,227
154991,227
314289,227
219684,227
224181,227
57563,227
142049,227
368792,227
153063,227
276525,227
12312,227
247868,227
423797,227
172670,227
47675,227
288704,227
193653,227
180965,227
3593,227
189087,227
95515,227
23475,227
121258,227
352036,227
213582,227
201950,227
362081,227
309331,227
471845,227
358053,227
370441,227
462964,227
296450,227
48652,227
448463,227
375920,227
345950,227
327437,227
257895,227
12148,227
351651,227
183612,227
157001,227
320040,228
376517,228
375486,228
15457,228
136135,228
184861,228
122452,228
434586,228
360081,228
172913,228
56751,228
360530,228
3325,228
35690,228
140988,228
443642,228
303011,228
206508,228
118639,228
427952,228
72804,228
415372,228
27734,228
312312,228
256508,228
175091,228
389003,228
153873,228
381631,228
385487,228
262936,228
73032,228
39381,228
131013,228
420856,228
382195,228
401466,228
33738,228
145733,228
277479,228
63890,228
455987,228
446526,228
87799,228
382235,228
357201,228
449717,228
201590,228
415756,228
386847,228
47627,228
450547,228
8200,228
92640,228
208519,228
315586,228
384485,228
117183,228
232300,228
161882,228
344275,228
124804,228
314380,228
332978,228
2360,228
367615,228
47044,228
258209,228
454204,228
165880,228
242668,228
452122,228
317148,228
464823,228
329389,228
100358,228
174708,228
424976,228
300576,228
106448,228
348653,228
181607,228
308231,228
240186,228
66672,228
363681,228
458515,228
98467,229
282182,229
27001,229
68988,229
296875,229
449397,229
279811,229
392293,229
319421,229
8154,229
50021,229
327892,229
471026,229
175529,229
106805,229
236798,229
239429,229
129372,229
383352,229
368327,229
3684,229
20039,229
464372,229
370993,229
73891,229
27254,229
141232,229
420582,229
79156,229
389371,229
36831,229
387595,229
204916,229
158060,229
318520,229
44496,229
100430,229
229419,230
375722,230
166683,230
299512,230
379862,230
87951,230
245675,230
56776,230
28795,230
442683,230
124940,230
76426,230
275856,230
307413,230
211451,230
229453,230
323760,231
262223,231
131917,231
117064,231
434917,231
456081,231
404803,231
226345,231
97122,231
318473,231
454147,231
418754,231
16132,231
384721,231
278699,231
140501,231
391167,231
73200,231
65594,231
265031,231
407418,231
126897,231
335342,231
284590,231
257686,231
7931,231
122729,231
319402,231
406513,231
203552,231
121001,231
188761,231
67290,231
238100,231
429002,231
335295,231
442152,231
5,231
354164,231
175666,231
158107,231
187908,231
175571,231
69844,231
173558,231
337777,231
296574,233
12549,233
350274,233
264632,233
384320,233
9479,233
401280,233
201559,233
234918,233
41591,233
5989,233
276110,233
35135,233
28328,233
133648,233
466714,233
12504,233
234173,233
270627,233
397263,233
41330,233
71131,233
94607,233
49634,233
359567,233
114737,233
268849,233
407655,233
43505,233
335697,234
338855,234
144892,234
278833,234
462878,234
441835,234
329625,234
96694,234
344745,234
274715,234
56616,234
53999,234
113984,234
27704,234
65467,234
203725,234
435302,234
362074,234
161136,234
431854,234
42347,234
410483,234
441890,234
56346,234
30545,234
85348,234
95989,234
68844,234
276660,234
29212,234
384263,234
301307,234
341529,234
83771,234
23835,234
266868,234
413065,234
418074,234
114030,238
34961,238
207008,238
143706,238
245061,238
236647,238
302655,238
322149,238
408307,238
248458,238
225356,238
84738,239
349392,239
273857,239
185220,239
282043,239
184989,239
280400,239
403039,239
252083,239
121547,239
302717,239
57392,239
323528,239
138083,239
35216,239
124751,239
160100,239
171829,239
185150,239
338915,239
417836,239
377584,239
426130,239
278999,239
142802,239
413753,239
157881,239
61812,239
377798,239
76412,239
141253,239
281000,239
399366,239
169044,239
277031,239
313895,239
97803,239
376944,239
134015,239
453234,239
103151,239
381060,239
386642,239
154423,240
407325,240
49123,240
290203,240
47316,240
60383,240
330387,240
439996,240
386667,240
265076,240
314830,240
393619,240
66866,240
245251,240
98409,240
138824,240
134957,240
339522,240
343317,240
454579,240
106162,240
462949,240
438748,240
172379,240
29618,240
134225,240
232578,240
325084,240
168981,240
464495,240
195882,240
365019,240
773,240
452598,240
353333,240
130282,240
414268,240
238538,240
330549,240
329283,240
378750,240
433653,240
317760,240
331165,240
190586,240
413256,240
16506,240
87618,240
93934,240
127111,240
147169,240
22686,240
219619,240
329104,240
51843,240
102682,240
319819,240
332209,240
115743,240
361840,240
86286,240
401874,240
273224,240
260015,240
173719,240
31099,240
181850,240
168604,241
413432,241
419883,241
174796,241
220997,241
321162,241
359409,241
35094,241
183681,241
161743,241
325917,241
46998,241
19662,241
20555,241
403447,241
1493,241
377658,241
164830,241
432609,241
87093,241
393855,241
413191,241
309534,241
162446,241
127097,241
210190,241
32633,241
90062,242
462758,242
59274,242
414063,242
193557,242
95041,242
132228,242
85284,242
435815,242
360472,242
81395,242
185362,242
458695,242
402754,242
429471,242
432323,242
127517,242
79851,242
248462,242
350774,242
158070,242
133319,242
271934,242
410590,242
23016,242
342553,242
471970,242
91928,242
39523,242
465986,242
286625,242
64560,242
432570,242
130842,242
404521,242
3279,242
113457,242
283388,242
215296,242
244451,242
410888,242
106514,242
459731,242
335631,242
281739,242
294770,242
189589,242
260229,242
100243,242
348906,242
437192,242
99679,242
347285,242
19202,242
211553,242
175561,242
390797,242
319571,242
216991,242
390721,242
16752,242
154823,242
1540,242
274589,242
110618,242
142230,242
376012,242
196121,242
180897,242
225346,242
38224,242
232007,242
462481,242
383572,242
66000,242
450885,242
253468,242
26524,242
317418,242
202928,242
113436,242
165823,242
337295,242
160261,242
110787,242
352416,242
468454,242
299759,242
141787,242
436182,242
350381,242
186792,242
158635,242
413699,242
405366,242
353213,242
334227,242
306389,242
277629,242
339748,242
61431,242
423702,242
54738,242
249908,242
415701,242
41052,242
203089,242
92596,242
149806,242
379657,242
326646,242
240614,242
309693,242
284390,242
122170,242
135993,242
90965,242
448448,242
110546,242
411349,242
207463,242
279257,242
350227,242
328074,242
93435,242
442738,242
113106,242
454110,242
26515,242
275802,242
133961,242
325135,242
110549,242
188009,242
255094,242
150536,242
157200,242
354291,242
51393,242
305469,242
26360,242
296422,242
103928,242
214764,242
56637,242
117214,242
309517,242
436004,242
88850,242
286861,242
98201,242
116544,242
408355,242
92129,242
12670,242
30218,242
154144,242
293555,242
181448,242
124554,242
92903,242
215154,242
254324,242
232030,242
115419,242
340883,242
389933,242
149412,242
186667,242
458161,242
189108,242
73300,242
178418,242
292706,242
175864,242
120248,242
301348,242
87470,242
44807,242
136741,242
448655,242
397125,242
314348,242
255747,242
244434,242
281906,242
359819,242
101385,242
44793,242
262244,242
327661,242
154460,242
94146,242
301695,242
243338,242
323387,242
169918,242
119581,242
385679,242
470919,242
124088,242
157088,242
16045,242
156206,242
375554,242
320498,242
348125,242
156268,242
243927,242
208507,242
460315,242
303729,242
21105,242
271169,242
212949,242
248440,244
172219,244
299489,244
239541,244
65210,244
416808,244
298163,244
283618,244
352949,244
304653,244
310820,244
278233,244
349942,244
160064,244
433160,244
336788,244
434673,244
323979,244
311972,244
16213,244
374798,244
231731,244
33791,244
450987,244
397892,244
126236,244
109350,244
6149,244
331652,244
76542,244
288263,244
427825,244
327828,244
287952,244
326500,244
364349,244
433188,244
348129,244
112883,244
186249,244
292248,244
155790,244
304422,244
2469,244
340900,244
339842,244
307558,244
11319,244
384604,244
454281,244
424107,244
116625,244
376780,244
258995,244
75960,244
393751,244
187641,244
52118,244
90234,244
271863,244
294143,244
22682,244
122606,244
61972,244
249350,244
450662,244
159779,244
298710,244
462018,244
414272,244
123155,244
355797,244
355243,244
979,244
448277,244
173223,244
198219,244
164245,244
379654,244
212751,244
366579,244
95187,244
127941,244
86235,244
460678,244
288831,244
212560,244
387745,244
394858,244
313515,244
354240,244
306146,244
41818,244
180912,244
60032,244
402003,244
137381,244
152128,244
450957,244
51837,244
464039,244
340093,244
249903,244
60624,244
287835,244
365055,244
297738,244
85665,244
189937,244
71974,244
303837,244
379726,244
136889,244
449081,244
109200,244
412862,244
195925,244
106465,244
352625,244
138304,244
458279,244
320748,244
194059,244
308508,244
93338,244
325130,244
352268,244
373190,244
459608,244
19505,244
433951,244
269117,244
99037,244
451227,244
17848,244
274960,244
365289,244
37982,244
228118,244
177560,244
116388,244
424744,244
252299,244
34591,244
418079,244
39696,244
305800,244
124545,244
180387,244
109797,244
432918,244
121710,244
420088,244
194099,244
130678,244
23926,244
202856,244
333759,244
141507,244
346273,244
464260,244
430820,244
372597,244
131172,244
174566,244
395492,244
140214,245
14585,245
203172,245
362325,245
43045,245
94110,245
111637,245
432336,245
470140,245
368802,245
302826,245
12709,245
313740,245
97110,245
87086,245
14035,245
105818,245
43660,245
388105,245
142083,245
75165,245
128740,245
299586,245
319459,245
233452,245
418377,245
136375,245
342096,245
49201,245
300527,245
467165,245
388474,245
383952,245
470477,245
111309,245
392502,245
341379,245
427870,245
203969,245
250195,245
257442,245
412958,245
22401,245
393143,245
227150,245
350175,245
27823,245
132502,245
280909,245
267717,245
391082,245
366730,245
316672,245
142915,245
364891,245
391208,245
62276,245
369981,245
106210,245
160961,245
462864,245
383468,245
411331,245
58353,245
220285,245
320132,245
117502,245
413795,245
164789,245
368854,245
162063,245
445068,245
449280,245
26125,245
402481,245
344035,245
331581,245
158145,245
25570,245
86520,245
73968,245
395407,245
381225,245
126331,245
196403,245
4880,245
343545,245
361948,245
394455,245
259496,245
220806,245
187557,245
322400,245
253731,245
447310,245
411084,245
16730,245
15088,245
196980,245
343704,245
3238,245
354773,245
49087,245
210881,245
300402,245
429393,245
349246,245
365997,245
183083,245
110143,245
450936,245
209462,245
16419,245
342659,245
225008,245
31823,245
215870,245
29613,245
148359,245
171224,245
217317,245
25674,245
184806,245
120139,245
139139,245
388911,245
283806,245
258939,245
78543,245
102848,245
270612,245
196423,245
394364,245
138689,245
106575,245
226954,245
12099,245
179401,245
393621,245
234516,245
110203,245
342967,245
268938,245
268767,245
434569,245
46984,245
460231,245
419133,245
320575,245
441924,245
85204,245
333772,245
132071,245
169953,245
158988,245
295998,245
17649,245
193124,245
225518,245
350424,245
400402,245
312355,245
112312,245
232943,245
428203,245
59205,245
178146,245
329970,245
105637,245
408165,245
213542,245
405850,245
95552,245
392262,245
159479,245
441452,245
362966,245
345379,245
264859,245
122144,245
438445,245
355736,245
93999,245
168163,245
404969,245
447955,245
53063,245
468078,245
190070,245
431974,245
46884,245
288720,245
244405,245
400164,245
184479,245
320532,245
115950,245
286467,245
250914,245
266867,245
308950,245
353883,245
203029,245
425736,245
43581,245
55887,245
7896,245
255326,245
204600,245
248499,245
302102,245
374352,245
347850,245
358867,245
44098,245
137070,245
189378,245
222508,245
191890,245
383756,245
344423,245
299451,245
279964,245
312618,245
332599,245
331494,245
330753,245
385183,245
202193,245
417090,245
65380,245
304953,245
436701,245
351152,245
273246,245
316606,245
448417,245
26068,245
374487,245
149454,245
414433,245
298455,245
455451,245
363701,245
329648,245
92142,245
212611,245
374028,245
385181,245
365397,245
317279,245
209723,245
166073,245
432703,245
408002,245
195356,245
456918,245
111832,245
133809,245
56128,245
364028,245
20030,245
170500,245
275028,245
166387,245
276869,245
34488,245
180521,245
227732,245
386768,245
293058,245
28952,245
193195,245
63766,245
48245,245
94143,245
287779,245
404232,245
79482,245
1689,245
457275,245
180788,245
371571,245
5188,245
434232,245
67688,245
445330,245
95654,245
132126,245
32699,245
355527,245
418698,245
424307,245
335048,245
428756,245
324902,245
105646,245
231440,245
233690,245
415819,245
383699,245
330073,245
447975,245
188730,245
235130,245
185117,245
211138,245
232151,245
351004,245
346455,245
352861,245
160491,245
81578,245
7798,245
180200,245
81364,245
230356,245
64800,245
455656,245
9664,245
231270,245
40531,245
435119,245
266036,245
379324,245
415772,245
109598,245
94445,245
379532,245
237942,245
234791,245
395971,245
143299,245
251792,245
215389,245
219211,245
30951,245
280288,245
321981,245
446286,245
218701,245
398993,245
95519,245
321908,245
579,245
227134,245
69053,245
336264,245
13723,245
228918,245
326639,245
319015,245
70575,245
383151,245
423495,245
78138,245
187648,245
49430,245
454002,245
194024,245
352767,245
195678,245
199091,245
389230,245
367289,245
403391,245
211016,245
154182,245
158038,245
79180,245
266449,245
203659,245
428076,245
248694,245
69827,245
28137,245
143148,245
152406,245
406604,245
63754,245
152433,245
330148,245
28691,245
361755,245
24244,245
463081,245
246636,245
186730,245
106321,245
136346,245
190885,245
424254,245
117218,245
381057,245
329962,245
52735,245
284202,245
243399,245
325104,245
20091,245
125483,245
381402,245
78438,245
214213,245
355965,245
266299,245
448257,245
446624,245
353159,245
385618,245
374642,245
441779,245
271991,245
321832,245
316480,245
297109,245
293397,245
353018,245
433052,245
414629,245
370308,245
376439,245
103660,245
42343,245
468675,245
365304,245
266317,245
195294,245
23213,245
197584,245
440422,245
293960,245
327891,245
373916,245
122032,245
376375,245
226877,245
111247,245
142810,245
355949,245
432794,245
294981,245
280714,245
273394,245
181536,245
400941,245
400006,245
96340,245
20784,245
190339,245
260608,245
135193,245
285746,245
69760,245
195376,245
132508,245
388789,245
102659,245
79483,245
437316,245
9499,245
115472,245
182345,245
118733,245
199022,245
181728,245
82041,245
139144,245
82908,245
361334,245
389970,245
7901,245
272943,245
119685,245
78740,245
8214,245
364854,245
334866,245
309726,245
418745,245
380413,245
202469,245
344754,245
387820,245
338490,245
432833,245
303722,245
444507,245
224199,245
26393,245
133512,245
466300,245
37051,245
76965,245
168589,245
258979,245
298959,245
402952,245
194515,245
293812,245
31914,245
458368,245
279040,245
126666,245
187829,245
369233,245
314201,245
72040,245
423212,245
312985,245
257394,245
13773,245
390545,245
182425,245
168267,245
120289,245
356273,245
412680,245
314529,245
403383,245
399345,245
269950,245
328270,245
407594,245
129265,245
453820,245
40184,245
407015,245
310783,245
97751,245
379086,245
302514,245
357571,245
15759,245
435171,245
85157,245
59770,245
111128,245
458744,245
456600,245
410117,245
470396,245
18209,245
112219,245
424843,245
451909,245
152187,245
41026,245
243046,245
16861,245
130695,245
360819,245
20262,245
401,245
369485,245
437976,245
55137,245
294250,245
197508,245
361773,245
76881,245
242944,245
196531,245
346574,245
459494,245
152198,245
317783,245
216839,245
63144,245
297703,245
353694,245
262045,245
277377,245
83047,245
252634,245
119118,245
411936,245
341053,247
271341,247
206734,247
394116,247
198649,247
313311,247
271249,248
98455,248
190454,248
312942,248
120591,248
217096,248
65011,248
173464,248
404758,248
72335,248
247925,248
102188,248
410781,248
262399,248
117029,248
104658,248
383608,248
28894,248
269742,248
314860,248
27346,248
51233,248
428744,248
431709,248
8874,248
134136,251
98982,251
106415,251
254452,251
285444,251
47727,251
195971,251
101897,251
391733,251
196594,251
275841,251
140143,251
18932,251
369829,251
271183,251
212863,251
55563,251
436871,251
180417,251
453060,251
175037,251
389562,251
170067,251
31624,251
115613,251
91522,251
253377,251
423787,251
136968,251
430338,251
209814,251
113381,251
17143,251
142591,251
231860,251
324547,251
310381,251
69089,251
267263,251
372740,251
270881,251
145160,251
28982,251
441659,251
285636,251
402533,251
238795,251
237343,251
208957,251
117215,251
141014,251
341458,251
174783,251
278622,251
140332,251
268633,251
265594,251
393248,251
174988,251
11656,251
54855,251
232767,251
318534,251
143250,251
298977,251
333924,251
76551,251
111542,251
234546,251
70037,251
221109,251
407233,251
389251,262
287566,262
215889,262
311300,262
314596,262
265986,262
147175,262
378777,262
107744,262
342014,262
443518,262
25296,262
58075,262
404539,262
78070,262
434728,262
184264,262
55476,262
229079,262
263320,262
153746,262
414121,262
243988,262
395083,262
399877,262
12208,262
456909,262
94757,262
411814,262
37944,262
173147,262
362495,262
33911,262
232773,262
76025,262
181709,262
40283,262
9313,262
381115,262
447651,262
370643,262
281611,262
222449,262
135210,262
66996,262
26290,262
183968,262
381627,262
283407,262
188462,262
377074,262
205872,262
192300,262
440556,262
343676,262
369074,262
195773,262
209944,262
427339,262
241885,262
433632,262
220061,262
314418,262
258772,262
459438,262
13275,262
462733,262
147881,262
63176,262
59168,262
176386,262
361151,262
374251,262
68296,262
402259,262
452759,262
201892,262
59486,262
272126,262
131706,262
468778,262
286178,262
68798,262
12715,262
187227,262
266949,262
267508,262
17527,262
389730,262
379812,262
459173,262
414613,262
354803,262
417567,262
40730,262
289452,262
240740,262
310042,262
450473,262
80316,262
44370,262
321957,262
96079,262
367267,262
1019,262
110249,262
172675,262
211286,262
396619,262
65725,262
156984,262
426816,262
54081,262
37231,262
327628,262
340287,262
359351,262
81460,262
390525,262
340677,262
226826,262
394542,262
127176,262
216158,262
946,262
426718,262
337513,262
420491,262
113962,263
169901,263
30590,263
361779,263
144026,263
105659,263
225194,263
154428,263
402721,263
185223,263
335664,263
275068,263
94732,263
340362,263
210302,263
124816,263
187617,263
455481,263
340553,263
55835,263
253025,263
239303,263
450413,263
224410,263
45625,263
399660,263
387904,263
166366,263
223937,263
328943,263
385606,263
40121,263
60316,263
133577,263
240090,263
101573,263
309211,263
275709,263
271087,263
319978,263
1789,263
383162,263
18645,263
114811,263
400217,263
256627,263
178036,263
419041,263
321161,263
183497,263
409129,263
345913,263
66291,263
254489,263
61773,263
221365,263
377332,263
205957,263
194613,266
74302,266
406989,266
129296,266
244669,266
317186,266
302789,266
387893,266
315306,266
103395,266
159364,266
1909,266
284368,266
333408,266
124727,266
408381,266
13941,266
263893,266
458338,266
270002,266
206385,266
53622,270
267591,270
225732,270
341798,270
52448,270
416001,270
247508,270
239481,270
297852,270
334946,270
86273,270
6760,270
300332,270
405151,270
214135,270
17574,270
191470,270
394221,270
462251,270
235614,270
106411,270
363392,270
76611,270
463793,270
445270,270
238278,270
286859,270
470480,270
280259,270
117462,270
425418,270
460233,270
466318,270
459658,270
326066,270
294542,270
118750,270
226231,270
45865,270
144186,270
469381,270
215542,270
336840,270
346066,270
83522,270
122159,270
81669,270
320713,270
176549,270
418816,271
201389,271
15984,271
19970,271
313074,271
129331,271
173441,271
128593,271
107226,271
215403,271
410448,271
405692,271
273965,271
187781,271
198712,271
93946,271
373072,271
462482,271
107702,271
302869,271
409726,271
237144,271
454945,271
416534,271
85626,271
355968,271
159509,271
46506,271
251464,271
416873,271
443278,271
68054,271
367115,271
159781,271
335203,271
123403,271
241654,271
59176,271
21389,271
260060,271
407591,271
392663,271
267901,271
441671,271
28743,271
248713,271
101058,272
276935,272
459386,272
248055,272
220680,272
345518,272
262557,272
62054,272
266117,272
214192,272
92453,272
245938,272
214029,272
111643,272
64983,272
353929,272
240868,272
149749,272
184192,272
283586,272
215913,272
374199,272
367315,272
358432,272
312863,272
4780,272
406161,272
186546,272
309670,272
342978,272
422594,272
51064,272
260511,272
262561,272
307221,272
300112,272
17348,272
321128,272
192698,272
93733,272
355561,272
266285,272
225179,272
395998,272
259801,272
34166,272
340254,272
275961,272
196241,272
121723,272
229670,272
433125,272
25328,272
382046,272
398149,272
443499,272
271393,272
87586,272
361325,272
300868,272
188739,275
161107,275
434761,275
350321,275
258337,275
87815,275
35446,275
105638,275
423770,275
282606,275
442,275
434312,275
254167,275
373298,275
7995,275
74550,275
370618,275
89804,275
388821,275
184936,275
470804,275
266420,275
112960,275
381126,275
325517,275
117191,275
391100,275
458991,275
164493,275
81063,275
315286,275
452488,275
283204,275
284023,275
20197,275
102779,275
398339,275
181396,275
318429,275
114147,275
237576,275
113569,275
378166,275
436011,275
238293,275
59369,275
231206,275
265835,275
115115,275
103018,275
451156,275
44260,275
199228,275
97129,275
417454,275
206090,275
84440,275
108560,275
91484,275
359274,275
185577,275
425367,275
96925,275
389116,275
376434,275
249750,275
39867,275
245838,275
297724,275
324119,275
411729,275
175640,275
50723,275
20496,275
284648,275
389658,275
286341,275
156485,275
451463,275
99431,275
66119,275
37056,275
345210,275
279943,275
334003,275
6426,275
89844,275
7367,275
195396,275
197233,275
432332,275
87460,275
312256,275
64486,275
66621,275
301094,275
199618,275
181479,275
16886,275
24371,275
127894,275
76112,275
130287,275
197155,275
205388,275
263263,275
86057,275
33877,275
241357,275
469584,276
251993,276
9572,276
179678,276
12704,276
2758,276
142984,276
243553,276
256659,276
453963,276
413100,276
149534,276
350080,276
125189,276
233493,276
83050,276
47957,276
277188,276
74695,276
158655,276
140186,276
420075,276
163209,276
339126,276
329411,276
253149,276
468673,276
399271,276
10148,276
285001,276
417049,276
17852,276
287301,276
46526,276
326105,276
370467,276
449228,276
370824,276
435901,276
274547,276
384814,276
73146,276
449424,276
74698,276
210530,276
88384,276
312858,276
300413,276
405909,276
181991,276
166105,276
166375,276
73123,276
157658,276
171279,276
25394,276
67845,276
83356,276
458302,276
21836,276
150374,276
138439,276
63236,276
229717,276
134824,276
146885,276
173809,276
396094,276
275862,276
403067,276
294967,276
29907,276
17567,276
420403,276
18970,276
335393,276
273485,276
312655,276
161322,276
63809,276
148245,276
362142,276
55814,276
29536,276
17928,276
323103,276
384072,276
214855,276
106938,276
215203,276
145621,276
401392,276
221854,276
164257,276
322953,276
196017,276
393688,276
315420,276
435121,276
77545,276
375015,276
85694,276
85095,276
58895,276
116532,276
42583,276
411360,276
265337,276
129910,276
150900,276
104180,276
471556,276
282896,276
329532,276
185479,276
104445,276
223576,276
58030,276
336070,276
274696,276
135839,276
322994,276
359116,276
150008,276
406424,276
1556,276
213125,276
381267,276
210777,276
270521,276
354682,276
168430,276
309803,276
20453,276
412334,276
268332,276
274943,276
250749,276
243952,276
393351,276
304134,276
227015,276
32234,276
236059,276
236523,276
92929,276
286465,276
55926,276
332638,276
173238,276
185396,276
288016,276
374963,276
364885,276
161978,276
429581,276
157227,276
301591,276
428673,276
458781,276
28,276
101271,276
216345,276
183770,276
401535,276
264436,276
183529,276
261567,276
234846,276
59675,276
245501,276
267709,276
190974,276
34957,276
192171,276
244383,276
43908,276
328129,276
210619,276
197334,276
420423,276
434287,276
69574,276
328683,276
425967,276
38168,276
376355,276
60027,276
341927,276
147412,276
445983,276
58097,276
265951,276
79165,276
385725,276
101007,276
233635,276
86065,276
326701,276
12700,276
250420,276
347788,276
70363,276
273963,276
126465,276
94759,276
286566,276
29433,276
298941,276
214563,276
269241,276
368175,276
215469,276
254176,276
388906,276
188225,276
284497,276
455070,276
384812,276
301840,276
323250,276
331089,276
272165,276
4667,276
429569,276
74563,276
209039,276
86019,276
466328,276
102419,276
346682,276
46047,276
284644,276
163463,276
134181,276
101629,276
13826,276
44095,276
277974,276
403507,276
29697,276
351664,276
295525,276
339431,276
132344,276
121025,276
298243,276
324328,276
247884,276
382753,276
243993,276
40742,276
81572,276
205856,276
79429,276
340030,276
446461,276
470941,276
260160,276
72292,276
124900,276
379153,276
416737,276
147705,276
135601,276
365671,276
115093,276
436127,276
106299,276
334526,276
338878,276
439241,276
359251,276
424393,276
369403,276
272034,278
